id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
698397129282499884,Modernes Zimmer in zentraler Lage,38152936,Benedikt,,Schwanthalerhöhe,48.13856320113273,11.53738643053588,Private room,350,1,0,,,3,365,0,
698425444079454502,Wohnung in München,476052617,Amira,,Milbertshofen-Am Hart,48.1800629063238,11.575507344315206,Entire home/apt,300,4,1,2022-08-28,1,1,9,1,
698428374316819183,Schlafplatz an der Isar,197937694,Elisabeth,,Au-Haidhausen,48.128161846453516,11.580698278683778,Private room,190,2,1,2022-09-18,1,1,365,1,
698464491046228709,furnished room with private bathroom & whirlpool,8635554,Moschda,,Aubing-Lochhausen-Langwied,48.139150433021136,11.390696314062,Private room,85,1,4,2022-09-17,4,1,355,4,
698465731257840719,Ruhige und schöne Einzimmerwohnung mit Balkon,14788321,David,,Ramersdorf-Perlach,48.0976082,11.6080739,Entire home/apt,111,1,3,2022-09-19,3,1,4,3,
698529267841363067,Schönen Wohnung im Herzen Münchens,21926585,Carmen,,Altstadt-Lehel,48.14119011448878,11.586884224803963,Entire home/apt,221,14,0,,,1,169,0,
698537197000815085,1-Zimmerwohnung für die Wiesn-Wochenenden,121697594,Sydney,,Pasing-Obermenzing,48.15252634779913,11.475404080306273,Entire home/apt,300,2,0,,,1,268,0,
698545637121194341,Hochwertig möblierte 3-Zimmer Wohnung,17991166,Alexandra,,Neuhausen-Nymphenburg,48.16648702993111,11.517063193023205,Entire home/apt,249,35,0,,,2,148,0,
698545957474517263,"Große Wohnung im Zentrum von München
-Nahe Isar-",111623812,Mathias,,Au-Haidhausen,48.13631079567734,11.596939862415192,Entire home/apt,405,2,1,2022-09-15,1,1,130,1,
698546648060154555,Perfekte WIESN-Wohnung in München-Neuhausen,476087163,Kheder,,Neuhausen-Nymphenburg,48.16563961840437,11.527121135131063,Entire home/apt,206,1,0,,,1,278,0,
698549053645101118,Apartment in the heart of Munich near the Westpark,10792251,Victoria,,Hadern,48.114603474394585,11.501351093079865,Entire home/apt,91,3,0,,,1,78,0,
698556113855097114,Gemütliches Zimmer in der Nähe von Olympiapark,476089968,Imad,,Milbertshofen-Am Hart,48.1812727,11.5638427,Private room,140,2,14,2022-09-16,14,1,19,14,09162000
698563142084104484,Zentrale Wohnung in München Glockenbachviertel,51037277,Nicolas,,Ludwigsvorstadt-Isarvorstadt,48.12960112107858,11.570893407406267,Entire home/apt,450,2,0,,,1,237,0,
698568383281912104,"Beautiful & big, 10 Minutes to Oktoberfest",413387785,Caroline,,Sendling,48.11741851958664,11.538822998733728,Private room,215,1,0,,,1,44,0,
698581608970338881,Helles Zimmer mit Balkon Linie U1/U2 (Messe Bauma),12952752,Judith,,Untergiesing-Harlaching,48.11097,11.56994,Private room,135,2,0,,,2,297,0,
698593542420394935,Schöne und ruhige Wohnung nah Ostbahnhof,98840235,Peter,,Berg am Laim,48.129557406613316,11.617784074401584,Entire home/apt,114,3,2,2022-09-17,2,2,5,2,
698632985629419135,Flat in Maxvorstadt,388508216,Gabriel,,Maxvorstadt,48.15086024466319,11.568971672659044,Entire home/apt,160,2,0,,,1,35,0,
698639060754925871,Privatzimmer in Maxvorstadt (2km zum Oktoberfest),140741186,Tatjana,,Maxvorstadt,48.15241736940346,11.571673612274314,Private room,138,2,0,,,1,55,0,
698804264950813765,Apartment quiet and central,119868072,Mi Casa,,Sendling,48.1060345,11.5396032,Entire home/apt,400,3,0,,,3,5,0,
698871083142974065,"Wohnung mit  Süd-Balkon, zu Fuß zum Oktoberfest",284478473,Emilio,,Schwanthalerhöhe,48.13583209999999,11.5352202,Entire home/apt,329,2,4,2022-09-18,4,1,10,4,
698873682077818718,"Central apt by the river, 10 min to Oktoberfest",175653405,Basak Su,,Ludwigsvorstadt-Isarvorstadt,48.12891283584551,11.573181808514441,Entire home/apt,248,1,0,,,1,327,0,
698907220188511266,perfekt Place for Oktoberfest 20 min to(Wiesn),174440570,Michael,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08811679999999,11.4835486,Private room,204,1,0,,,1,182,0,
698916875918637134,Wohnung in direkter Nähe zur Theresienwiese,17685885,Florian,,Schwanthalerhöhe,48.13583804028671,11.545150751373278,Entire home/apt,210,1,0,,,1,359,0,
698917601832685251,1-bedroom in the heart of Munich,67549176,Sophie,,Maxvorstadt,48.14952271960923,11.575346402746463,Private room,160,2,4,2022-09-18,4,1,7,4,
698978815470951228,Premium Apartment mit Bergblick,285604580,Vitalij,,Ramersdorf-Perlach,48.10583638306672,11.656366681536351,Entire home/apt,169,1,0,,,5,321,0,
699003217889819770,"Designer Apartment, 5 minute walk to Oktoberfest",267314950,Ruven,,Ludwigsvorstadt-Isarvorstadt,48.12712243583889,11.551680919682342,Entire home/apt,464,3,0,,,1,89,0,
699021373415422407,"Private room-Munich, panoramic view, U-Bahn 300m",476176112,György,,Sendling-Westpark,48.11918680090041,11.52570686560669,Private room,159,1,2,2022-09-15,2,1,20,2,
699062044800084625,4-room apart for 8 people 10 min to Oktoberfest,354282276,Evgeny,,Bogenhausen,48.13822829999999,11.6195122,Entire home/apt,571,2,0,,,1,5,0,
699097360849832162,Bright and spacious central apartment,50227008,David,,Schwanthalerhöhe,48.13346665411864,11.543449196509469,Entire home/apt,175,4,0,,,2,0,0,
699098406577539165,Lovely room in München,273037080,Monika,,Schwabing-Freimann,48.19530780899978,11.614020167287755,Private room,67,1,2,2022-09-12,2,1,50,2,
699108831573083741,Schöne Eigentumswohnung in Schwabing West,151609106,Dominik,,Schwabing-West,48.166162135775686,11.576191641863955,Entire home/apt,120,1,1,2022-08-29,1,1,0,1,
699123548818742069,Grazioso monolocale,475759284,Mauro,,Untergiesing-Harlaching,48.10665100835401,11.57045769657853,Private room,128,2,0,,,1,334,0,
699123999133725397,Spacious Apartment nearby Oktoberfest,119811051,Julia,,Milbertshofen-Am Hart,48.1801257,11.5493592,Entire home/apt,270,2,0,,,2,6,0,
699131308461297850,Cozy 2 room apartment near Oktoberfest,179714687,Christina,,Neuhausen-Nymphenburg,48.1569165,11.5434445,Entire home/apt,200,4,0,,,1,0,0,
699185469634743129,Cosy room just 7min walk from Oktoberfest,201363468,Mario,,Ludwigsvorstadt-Isarvorstadt,48.1267147,11.5594466,Private room,143,2,0,,,1,332,0,
699186684962849131,Wohnung zum Oktoberfest 2022,43326693,Lisa,,Schwabing-Freimann,48.17926141568948,11.598357918939792,Entire home/apt,150,2,0,,,1,32,0,
699195016736837979,Neat apartment in a trendy Munich area,16455821,Gloria,,Schwabing-Freimann,48.159133248340396,11.580215471060178,Entire home/apt,120,3,0,,,1,340,0,
699234874108428964,Central Cozy Apartment for 4 Guests,414227447,Elena,,Bogenhausen,48.151384743713734,11.623754762113094,Entire home/apt,191,2,1,2022-09-06,1,1,7,1,
699256620464629041,Spacious room in Haidhausen,214667980,Izy,,Au-Haidhausen,48.12834561541045,11.600859980733272,Private room,160,1,0,,,3,76,0,
699284221154489738,Great 2 rooms Flat near Oktoberfest,88203023,Helena,,Sendling-Westpark,48.11245150000001,11.5045532,Entire home/apt,139,1,0,,,1,329,0,
699292396716359082,Zimmer für Wiesn/ Oktoberfest Bedienung zentral,21459578,Kerstin,,Altstadt-Lehel,48.13318412339278,11.567008607089521,Private room,65,15,0,,,1,327,0,
699299927323257590,Big apartment with balcony in the center of Munich,152659865,Marie,,Au-Haidhausen,48.12179104581993,11.574147315280989,Private room,315,1,0,,,1,359,0,
699307546485235746,Schöne ruhige und zentrale Wohnung im Zentrum,9726966,Florian,,Ludwigsvorstadt-Isarvorstadt,48.13975,11.54886,Entire home/apt,110,2,0,,,1,6,0,
699310486680381730,Schöne Einzimmerwohnung in München,18010547,Quirin Maximilian,,Neuhausen-Nymphenburg,48.155232970913815,11.53505342368,Entire home/apt,158,1,0,,,2,2,0,
699314601040149866,Gemütliche Wohnung und U-Bahn zur Wiesn,1265795,Lukas,,Obergiesing,48.11114432234409,11.592135895333639,Entire home/apt,184,2,1,2022-09-13,1,1,29,1,
699378569092370473,Cozy private room in Munich city center.,2914207,Martin,,Obergiesing,48.1139367,11.5927884,Private room,120,4,0,,,1,146,0,
699610029877948350,Schönes Apartment Nähe Zentrum und Oktoberfest,455489338,Sakine Gurbet,,Ludwigsvorstadt-Isarvorstadt,48.13363050323618,11.56135744425896,Entire home/apt,154,3,0,,,1,5,0,
699666478348232209,Zimmer für 4 Personen 10 Min. vom Oktoberfest,8599395,Rick,,Ludwigsvorstadt-Isarvorstadt,48.1283647,11.5767895,Private room,172,2,0,,,1,361,0,
699673833510754700,Moderne Villa mit Kamin und Traumgarten,476326033,Michael,,Aubing-Lochhausen-Langwied,48.15310939106928,11.419355009998275,Entire home/apt,640,3,0,,,1,24,0,
699683161127947586,2-Zimmer Apartment München,34623421,Jan,,Moosach,48.1751264941904,11.526589579879355,Entire home/apt,220,3,0,,,1,340,0,
699709745575687258,Oktoberfest 10 Minuten Fußweg + super Ausblick!,363007952,Luca,,Sendling,48.12013582040352,11.549692071807085,Private room,107,1,5,2022-09-13,5,1,30,5,
699716293247888074,Apartment very close to Oktoberfest,59986769,Christian,,Schwanthalerhöhe,48.1394662,11.5338233,Private room,189,1,0,,,1,7,0,
699722529331938866,City Center 95m² Apartment,73048658,Tobias,,Schwabing-West,48.162701580711314,11.575778810678706,Entire home/apt,431,2,0,,,1,0,0,
699752158804019990,Cosy and central flat in Munich,11202024,Saskia,,Maxvorstadt,48.14940019324801,11.573358393163778,Entire home/apt,160,2,0,,,1,23,0,
699758251330056794,Zentrales Zimmer in ruhigen Rückgebäude,92597073,Andrea,,Schwanthalerhöhe,48.138923260770255,11.54818589090076,Private room,91,1,4,2022-09-13,4,8,0,4,
699774318886353547,Hochwertiges 1 Zimmer Apartment im Zentrum München,46458599,Kevin,,Neuhausen-Nymphenburg,48.1475173,11.5424903,Entire home/apt,336,2,0,,,1,357,0,
699805855720204011,"Große, helle 3,5 Zimmer Wohnung in Isar-Vorstadt",126378,Martin,,Ludwigsvorstadt-Isarvorstadt,48.127379626277495,11.556833960092913,Private room,246,1,1,2022-09-20,1,1,6,1,
699807057371054054,Zentrale Wohnung im Herzen von Schwabing,46943100,Saskia,,Schwabing-Freimann,48.17103340703897,11.586735910507583,Entire home/apt,393,3,0,,,1,0,0,
699809895447522725,City apartment with love,114119173,Julia,,Au-Haidhausen,48.1262602,11.5974409,Entire home/apt,190,2,0,,,2,27,0,
699835192841490049,Wohnen über dem Oktoberfest!  9. St. große Terasse,266472888,Constantin,,Schwanthalerhöhe,48.13715,11.54743,Entire home/apt,799,2,0,,,1,359,0,
699835510520587751,Rare w/ terrace in Schwabing * U6 * Englischer G,15337777,Melis,,Schwabing-Freimann,48.16694166934952,11.591698117759142,Entire home/apt,177,10,0,,,1,20,0,
699845096194793531,Schöne helle 2 Zimmerwohnung in München Haidhausen,471657802,Ottobrunner,,Ramersdorf-Perlach,48.121923136022914,11.60309072698364,Entire home/apt,150,2,0,,,1,83,0,
699887854492637372,Wohnung am Olympiapark,476375107,Karin,,Milbertshofen-Am Hart,48.1810971,11.5529377,Entire home/apt,380,1,0,,,1,361,0,
699903328410539089,Schönes Privatzimmer mit Boxspringbett,61245274,Petra,,Obergiesing,48.103829346084005,11.588558480143547,Private room,140,1,0,,,1,348,0,
699903678352574540,Schöne Design-Wohnung nahe am Oktoberfest,18989155,Tanja,,Ludwigsvorstadt-Isarvorstadt,48.12514953144317,11.56051392079899,Entire home/apt,320,3,0,,,1,334,0,
699923548577046696,Schöne Altbauwohnung in München,32130625,Marina,,Neuhausen-Nymphenburg,48.15387,11.54023,Entire home/apt,85,5,0,,,1,5,0,
699927086469542434,"Private room in Giesing, Munich",476386748,Nino,,Obergiesing,48.11295705441715,11.59158314657194,Private room,150,1,0,,,1,10,0,
699970112513048059,Schöne Einzimmerwohnung in München mit Balkon,112563315,Rebecca,,Untergiesing-Harlaching,48.11566736764044,11.569664355326454,Entire home/apt,195,3,0,,,1,7,0,
699992385815116495,Cosy Home close to Oktoberfest,160203965,Christina,,Sendling,48.11841370598836,11.548837840190785,Private room,179,2,0,,,1,10,0,
699993575620181082,Gemütliches Doppelzimmer direkt an der U2,18537891,Markus,,Milbertshofen-Am Hart,48.181328450437206,11.570136796113403,Private room,151,1,0,,,1,5,0,
700006007943184394,"Bright apartment, Oktoberfest walking distance",5984941,Alysha,,Au-Haidhausen,48.124317658933435,11.5961301067689,Entire home/apt,201,2,1,2022-09-16,1,1,27,1,
700019215450926726,moderne 3 Zimmer -Wohnung | BBQ | Parkplatz,476410795,Zoltan,,Aubing-Lochhausen-Langwied,48.1829226123925,11.404650084655756,Entire home/apt,350,2,0,,,1,63,0,
700050950165752851,Cozy Bungalow In Olympiapark,476420166,Rami,,Milbertshofen-Am Hart,48.18005635122634,11.552989200326516,Entire home/apt,156,1,1,2022-08-29,1,1,46,1,
700052649141086047,A Lovely and Modern Townhouse with Parking,475524961,Gabriel,,Pasing-Obermenzing,48.142950683263784,11.488985172270466,Entire home/apt,382,2,2,2022-09-16,2,3,226,2,
700056539950722606,Gemütliches Apartment in München (Sendling),36253001,Jana,,Sendling,48.115943358963435,11.543142311275004,Entire home/apt,200,2,1,2022-09-06,1,1,275,1,
700326342385895237,Charming Apartment Neuhausen-Nymphenburg,401643100,Danijela,,Neuhausen-Nymphenburg,48.15569640643759,11.530545508860554,Entire home/apt,333,2,1,2022-09-18,1,1,46,1,
700372443500472486,Private Room in Munich for the Oktoberfest,191603120,Ana,,Neuhausen-Nymphenburg,48.1566766,11.5459295,Private room,125,2,1,2022-09-18,1,1,267,1,
700373101044919993,Helle Neubauwohnung Sendling Tiefgaragenstellplatz,437814569,Vivien,,Sendling,48.10650567153113,11.537530797042411,Entire home/apt,99,27,0,,,1,157,0,
700437336191815381,Helle Wohnung über den Dächern Münchens,87477245,Nicolai,,Ludwigsvorstadt-Isarvorstadt,48.1264376,11.5719018,Entire home/apt,227,1,0,,,3,0,0,
700492378359276123,"schöne 3-Zimmer Wohnung in München Aubing (S6,S8)",237041611,Inna,,Aubing-Lochhausen-Langwied,48.1479316,11.4372227,Entire home/apt,65,1,1,2022-09-12,1,2,72,1,
700495670003085711,Schöne Stadtwohnung im Herzen Münchens,387874713,Nabal,,Schwabing-West,48.15556,11.57514,Entire home/apt,240,2,1,2022-09-12,1,1,347,1,
700498631793786889,Oktoberfest for 1 person to 8 persons,20940766,Christine & Tibor,,Laim,48.1412414,11.5027718,Private room,267,2,0,,,4,1,0,
700506916378774910,Housing goals have never been this convenient!,476502852,Yuliia,,Maxvorstadt,48.14216577484604,11.561842406625273,Entire home/apt,94,25,1,2022-09-04,1,1,35,1,
700523644490548982,Rare Studio Apartment in the Heart of Munich,433348356,Mulham,,Maxvorstadt,48.1445333,11.5595584,Entire home/apt,149,1,0,,,1,35,0,
700531374439406305,"Alpen-Panorama Suite: Berge, Wellness, City 15 min",476507716,Ralf,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09286815199651,11.534665965992192,Private room,145,2,2,2022-09-11,2,1,148,2,
700547799245195970,"Dachterrassenwohnung, gemütlich, modern & stylisch",420660809,Sebastian,,Aubing-Lochhausen-Langwied,48.15625379999999,11.4276853,Entire home/apt,70,180,0,,,2,82,0,
700580687271928967,Charmante Wohnung,476520498,Maria,,Schwabing-West,48.17054321719795,11.563012369862573,Entire home/apt,501,2,1,2022-09-11,1,1,81,1,
700588606533635256,Munich: Nice flat perfect for Oktoberfest,476512790,Emmanuel,,Au-Haidhausen,48.13016441062033,11.604720007241365,Entire home/apt,380,2,0,,,1,14,0,
700636570794512153,Altbauwohnung mit Terrasse am Isartor,59847571,Michela,,Altstadt-Lehel,48.1354483668699,11.584396860628733,Entire home/apt,214,2,0,,,2,59,0,
700717964708838580,Schöne 2 Zimmerwohnung im Bahnhofsviertel,356181263,Maximilian,,Maxvorstadt,48.14582064312246,11.560025377314506,Entire home/apt,160,7,0,,,1,68,0,
700726245603190149,Cosy Home in Munich East close to Subway,5487235,Frank,,Tudering-Riem,48.1310355,11.6759953,Private room,75,2,2,2022-09-19,2,2,55,2,
700738504419964014,Cozy Penthouse Room - Bauma 7min walk  Messe ICM,158039045,Marvin,,Tudering-Riem,48.12971,11.70741,Private room,480,5,0,,,3,169,0,
700739242334334727,"Sehr helle 1 Zimmer WG, 5 Minuten zum Oktoberfest",30412791,Linda,,Sendling,48.1254974784195,11.5431322529912,Entire home/apt,249,4,0,,,1,199,0,
700747192319105913,Central & quiet apartment in Schwabing,78313526,Helen,,Schwabing-West,48.1614901633546,11.56625348953017,Entire home/apt,180,7,0,,,1,40,0,
700755469845489664,Lovely  bright private room in Moosacherstr.,57746994,Malèke,,Milbertshofen-Am Hart,48.186042225715134,11.563051642195624,Private room,76,1,0,,,2,28,0,
700802443870406429,Gemeinsames Zimmer in München-U6 Großhadern,476381033,Hamid,,Hadern,48.114209846549905,11.477357775953875,Shared room,100,1,0,,,1,360,0,
701067086761670183,Perfect Big Studio Apartment in Central Munich,472478762,Ishansh,,Schwabing-West,48.17667682803407,11.583206879067427,Entire home/apt,170,2,1,2022-09-20,1,1,45,1,
701120492068217540,Schöne Wohnung in München - für 2 Personen,127960669,Matthias,,Hadern,48.12679763262098,11.488000543282032,Entire home/apt,130,1,0,,,1,171,0,
701155744011327929,"Heavenly home, grateful life and a wonderful mind!",476629086,Nazar,,Maxvorstadt,48.14805896730762,11.57646134010332,Entire home/apt,79,25,0,,,1,22,0,
701160313688450665,Serviced Business-Apartment downtown in München,434055750,MyMINGA,,Ludwigsvorstadt-Isarvorstadt,48.1318409,11.564453,Entire home/apt,45,28,0,,,9,312,0,
701198876594032988,Unique apartment with for bedrooms,1331164,Mac,,Ludwigsvorstadt-Isarvorstadt,48.125798232407014,11.550513625600637,Entire home/apt,520,4,0,,,1,344,0,
701200998888750282,Lovely private room in an apartment.,25750280,Kavinaya,,Neuhausen-Nymphenburg,48.156282166176354,11.553512758070394,Private room,163,1,1,2022-09-21,1,1,9,1,
701223251433718134,GIRLS ONLY Kleines Zimmer mit eigenem Bad + Balkon,78507843,Evelyn,,Neuhausen-Nymphenburg,48.15455,11.51623,Private room,84,1,4,2022-09-18,4,1,78,4,
701224602854848573,Nice bedroom in Munich,418241147,Lukas,,Untergiesing-Harlaching,48.09451849186327,11.573510642936487,Private room,110,1,2,2022-09-12,2,1,3,2,
701228189556554035,Cozy private room in the heart of Munich,51775632,Frea,,Ludwigsvorstadt-Isarvorstadt,48.1267147,11.5594466,Private room,169,1,0,,,1,22,0,
701272811216526704,Cozy Room (20 mins to airport and central station),286311514,Komal Deep,,Bogenhausen,48.166322299362385,11.642747728600767,Private room,128,1,5,2022-09-21,5,1,348,5,
701289944271631847,1 bedroom near October fest with a city view,476658128,Tarun,,Laim,48.13422664697685,11.522544236691987,Private room,130,1,0,,,1,365,0,
701304015479147408,Elegante und schöne Wohnung in Sendling,18968793,Denis,,Sendling-Westpark,48.10589,11.53115,Entire home/apt,795,7,0,,,1,363,0,
701308876650902845,"Schöne großräumige WG im Stadtzentrum, Oktoberfest",225757581,Alina,,Maxvorstadt,48.1435910913082,11.542605254413413,Entire home/apt,500,2,0,,,1,359,0,
701311457778384975,Designer Wohnung im Herzen Münchens mit Parkplatz,280709136,Laura,,Schwabing-Freimann,48.1592292,11.5912834,Entire home/apt,320,3,0,,,1,13,0,
701362895481971976,Wunderschöne Wohnung im Glockenbachviertel,148176362,Antonia,,Ludwigsvorstadt-Isarvorstadt,48.131446561363234,11.575591340661049,Entire home/apt,279,3,1,2022-09-18,1,1,252,1,
701426481283858565,Schöne 1-Zimmer Wohnung mit toller Aussicht,57298425,Dagi,,Ludwigsvorstadt-Isarvorstadt,48.13139487016359,11.576367169618607,Entire home/apt,300,1,0,,,1,361,0,
701458966663821724,"Best Location in Munich.

Oktoberfest Bedingung.",135095789,Taek Bin,,Maxvorstadt,48.1506,11.5578,Private room,200,1,0,,,2,83,0,
701466497343916858,Appartement in München zur Oktoberfestzeit,475508579,Anna Maria,,Schwabing-Freimann,48.17291770343067,11.585259339625331,Entire home/apt,240,1,0,,,1,364,0,
